No,ENZY_ACC_ID,ENZYME,KIN_ORGANISM,GENE,E3_Alias,E3_PN,,,SUB_ACC_ID,SUBSTRATE,SUB_ORGANISM,SUB_GENE,SUB_Alias,SUB_PN,E3_ORGANISM,SUB_ORGANISM,PMID
2777,O70481,UBR1,MOUSE,Ubr1,Ubr1,E3 ubiquitin-protein ligase UBR1 ~~N-recognin-1~~RING-type E3 ubiquitin transferase UBR1~~Ubiquitin-protein ligase E3-alpha-1~~Ubiquitin-protein ligase E3-alpha-I,,,P15409,OPSD,MOUSE,Rho,Rho,Rhodopsin,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2778,P40338,VHL,MOUSE,Vhl,Vhl~~Vhlh,von Hippel-Lindau disease tumor suppressor ~~pVHL,,,Q61221,HIF1A,MOUSE,Hif1a,Hif1a,Hypoxia-inducible factor 1-alpha ~~HIF-1-alpha~~HIF1-alpha~~ARNT-interacting protein,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2779,P40338,VHL,MOUSE,Vhl,Vhl~~Vhlh,von Hippel-Lindau disease tumor suppressor ~~pVHL,,,P97481,EPAS1,MOUSE,Epas1,Epas1~~Hif2a,Endothelial PAS domain-containing protein 1 ~~EPAS-1~~HIF-1-alpha-like factor~~HLF~~mHLF~~HIF-related factor~~HRF~~Hypoxia-inducible factor 2-alpha~~HIF-2-alpha~~HIF2-alpha,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2780,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,Q61527,ERBB4,MOUSE,Erbb4,Erbb4~~Mer4,Receptor tyrosine-protein kinase erbB-4 ~~Proto-oncogene-like protein c-ErbB-4 ,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2781,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,Q08775,RUNX2,MOUSE,Runx2,Runx2~~Aml3~~Cbfa1~~Osf2~~Pebp2a,Runt-related transcription factor 2 ~~Acute myeloid leukemia 3 protein~~Core-binding factor subunit alpha-1~~CBF-alpha-1~~Oncogene AML-3~~Osteoblast-specific transcription factor 2~~OSF-2~~Polyomavirus enhancer-binding protein 2 alpha A subunit~~PEA2-alpha A~~PEBP2-alpha A~~SL3-3 enhancer factor 1 alpha A subunit~~SL3/AKV core-binding factor alpha A subunit,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2782,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,O35182,SMAD6,MOUSE,Smad6,Smad6~~Madh6~~Madh7~~Msmad6,Mothers against decapentaplegic homolog 6 ~~MAD homolog 6~~Mothers against DPP homolog 6~~Mad homolog 7~~SMAD family member 6~~SMAD 6~~Smad6,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2783,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,P02340,P53,MOUSE,Tp53,Tp53~~P53~~Trp53,Cellular tumor antigen p53 ~~Tumor suppressor p53,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2784,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2785,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,P08152,EGR2,MOUSE,Egr2,Egr2~~Egr-2~~Krox-20~~Zfp-25,E3 SUMO-protein ligase EGR2 ~~E3 SUMO-protein transferase ERG2~~Early growth response protein 2~~EGR-2~~Zinc finger protein Krox-20,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2786,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,P08775,RPB1,MOUSE,Polr2a,Polr2a~~Rpii215~~Rpo2-1,DNA-directed RNA polymerase II subunit RPB1 ~~RNA polymerase II subunit B1 ~~DNA-directed RNA polymerase II subunit A~~DNA-directed RNA polymerase III largest subunit,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2787,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,P20263,PO5F1,MOUSE,Pou5f1,Pou5f1~~Oct-3~~Oct-4~~Otf-3~~Otf3,POU domain,,,
2788,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,P49282,NRAM2,MOUSE,Slc11a2,Slc11a2~~Dct1~~Dmt1~~Nramp2,Natural resistance-associated macrophage protein 2 ~~NRAMP 2~~Divalent cation transporter 1~~Divalent metal transporter 1~~DMT-1~~Solute carrier family 11 member 2,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2789,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2790,Q60989,XIAP,MOUSE,Xiap,Xiap~~Aipa~~Api3~~Birc4~~Miha,E3 ubiquitin-protein ligase XIAP ~~Baculoviral IAP repeat-containing protein 4~~IAP homolog A~~Inhibitor of apoptosis protein 3~~IAP-3~~mIAP-3~~mIAP3~~RING-type E3 ubiquitin transferase XIAP~~X-linked inhibitor of apoptosis protein~~X-linked IAP,,,Q8K4M5,COMD1,MOUSE,Commd1,Commd1~~Murr1,COMM domain-containing protein 1 ~~Protein Murr1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2791,Q60989,XIAP,MOUSE,Xiap,Xiap~~Aipa~~Api3~~Birc4~~Miha,E3 ubiquitin-protein ligase XIAP ~~Baculoviral IAP repeat-containing protein 4~~IAP homolog A~~Inhibitor of apoptosis protein 3~~IAP-3~~mIAP-3~~mIAP3~~RING-type E3 ubiquitin transferase XIAP~~X-linked inhibitor of apoptosis protein~~X-linked IAP,,,Q61083,M3K2,MOUSE,Map3k2,Map3k2~~Mekk2,Mitogen-activated protein kinase kinase kinase 2 ~~MAPK/ERK kinase kinase 2~~MEK kinase 2~~MEKK 2,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2792,Q60989,XIAP,MOUSE,Xiap,Xiap~~Aipa~~Api3~~Birc4~~Miha,E3 ubiquitin-protein ligase XIAP ~~Baculoviral IAP repeat-containing protein 4~~IAP homolog A~~Inhibitor of apoptosis protein 3~~IAP-3~~mIAP-3~~mIAP3~~RING-type E3 ubiquitin transferase XIAP~~X-linked inhibitor of apoptosis protein~~X-linked IAP,,,O08586,PTEN,MOUSE,Pten,Pten~~Mmac1,Phosphatidylinositol 3,,,
2793,Q80YV2,NIPA,MOUSE,Zc3hc1,Zc3hc1~~Nipa,Nuclear-interacting partner of ALK ~~Nuclear-interacting partner of anaplastic lymphoma kinase~~mNIPA~~Zinc finger C3HC-type protein 1,,,P24860,CCNB1,MOUSE,Ccnb1,Ccnb1~~Ccn-2~~Ccnb1-rs13~~Cycb~~Cycb1,G2/mitotic-specific cyclin-B1,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2794,Q9D9X6,ZSWM2,MOUSE,Zswim2,Zswim2,E3 ubiquitin-protein ligase Zswim2 ~~MEKK1-related protein X~~MEX~~RING-type E3 ubiquitin transferase Zswim2~~ZZ-type zinc finger-containing protein 2~~Zinc finger SWIM domain-containing protein 2,,,Q9D9X6,ZSWM2,MOUSE,Zswim2,Zswim2,E3 ubiquitin-protein ligase Zswim2 ~~MEKK1-related protein X~~MEX~~RING-type E3 ubiquitin transferase Zswim2~~ZZ-type zinc finger-containing protein 2~~Zinc finger SWIM domain-containing protein 2,Mus musculus (Mouse),Mus musculus (Mouse),22199232
2795,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,Q08775,RUNX2,MOUSE,Runx2,Runx2~~Aml3~~Cbfa1~~Osf2~~Pebp2a,Runt-related transcription factor 2 ~~Acute myeloid leukemia 3 protein~~Core-binding factor subunit alpha-1~~CBF-alpha-1~~Oncogene AML-3~~Osteoblast-specific transcription factor 2~~OSF-2~~Polyomavirus enhancer-binding protein 2 alpha A subunit~~PEA2-alpha A~~PEBP2-alpha A~~SL3-3 enhancer factor 1 alpha A subunit~~SL3/AKV core-binding factor alpha A subunit,Mus musculus (Mouse),Mus musculus (Mouse),31160553
2796,Q8C863,ITCH,MOUSE,Itch,Itch,E3 ubiquitin-protein ligase Itchy ~~HECT-type E3 ubiquitin transferase Itchy homolog,,,P49117,NR2C2,MOUSE,Nr2c2,Nr2c2~~Mtr2r1~~Tak1~~Tr4,Nuclear receptor subfamily 2 group C member 2 ~~Orphan nuclear receptor TAK1~~Orphan nuclear receptor TR4~~Testicular receptor 4,Mus musculus (Mouse),Mus musculus (Mouse),25632008:22057290
2797,Q9R1A8,COP1,MOUSE,Cop1,Cop1~~Rfwd2~~RNF200,E3 ubiquitin-protein ligase COP1 ~~Constitutive photomorphogenesis protein 1 homolog~~mCOP1~~RING finger and WD repeat domain protein 2~~RING-type E3 ubiquitin transferase RFWD2,,,P05627,JUN,MOUSE,Jun,Jun,Transcription factor AP-1 ~~AH119~~Activator protein 1~~AP1~~Proto-oncogene c-Jun~~V-jun avian sarcoma virus 17 oncogene homolog~~Jun A,Mus musculus (Mouse),Mus musculus (Mouse),21403399
2798,Q8BWA5,KLH31,MOUSE,Klhl31,Klhl31~~Kbtbd1~~Klhl,Kelch-like protein 31 ~~Kelch repeat and BTB domain-containing protein 1~~Kelch-like protein KLHL,,,Q8VHX6,FLNC,MOUSE,Flnc,Flnc~~Abpl~~Fln2,Filamin-C ~~FLN-C~~ABP-280-like protein~~ABP-L~~Actin-binding-like protein~~Filamin-2~~Gamma-filamin,Mus musculus (Mouse),Mus musculus (Mouse),28872460
2799,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,O08863,BIRC3,MOUSE,Birc3,Birc3,Baculoviral IAP repeat-containing protein 3 ~~Cellular inhibitor of apoptosis 2~~C-IAP2~~Inhibitor of apoptosis protein 1~~mIAP1~~RING-type E3 ubiquitin transferase BIRC3,Mus musculus (Mouse),Mus musculus (Mouse),19898473
2800,Q8VBV4,FBXW7,MOUSE,Fbxw7,Fbxw7~~Fbw7~~Fbwd6~~Fbxw6,F-box/WD repeat-containing protein 7 ~~F-box and WD-40 domain-containing protein 7~~F-box protein FBW7~~F-box protein Fbxw6~~F-box-WD40 repeat protein 6~~SEL-10,,,Q99JB0,KLF7,MOUSE,Klf7,Klf7,Krueppel-like factor 7,Mus musculus (Mouse),Mus musculus (Mouse),30838725
2801,Q923S6,NEUL1,MOUSE,Neurl1,Neurl1~~Neurl~~Neurl1a,E3 ubiquitin-protein ligase NEURL1 ~~Neuralized-like protein 1A~~m-neu1~~m-neuralized 1~~Neuralized1~~RING-type E3 ubiquitin transferase NEURL1,,,O70628,PDE9A,MOUSE,Pde9a,Pde9a~~Pde8b,High affinity cGMP-specific 3',,,
2802,E0CZ16,KLHL3,MOUSE,Klhl3,Klhl3,Kelch-like protein 3,,,Q9Z260,CLD8,MOUSE,Cldn8,Cldn8,Claudin-8,Mus musculus (Mouse),Mus musculus (Mouse),25831548
2803,Q8C863,ITCH,MOUSE,Itch,Itch,E3 ubiquitin-protein ligase Itchy ~~HECT-type E3 ubiquitin transferase Itchy homolog,,,P51450,RORG,MOUSE,Rorc,Rorc~~Nr1f3~~Rorg~~Thor,Nuclear receptor ROR-gamma ~~Nuclear receptor RZR-gamma~~Nuclear receptor subfamily 1 group F member 3~~RAR-related orphan receptor C~~Retinoid-related orphan receptor-gamma~~Thymus orphan receptor~~TOR,Mus musculus (Mouse),Mus musculus (Mouse),27322655
2804,P22682,CBL,MOUSE,Cbl,Cbl,E3 ubiquitin-protein ligase CBL ~~Casitas B-lineage lymphoma proto-oncogene~~Proto-oncogene c-Cbl~~RING-type E3 ubiquitin transferase CBL~~Signal transduction protein CBL,,,Q6Q899,DDX58,MOUSE,Ddx58,Ddx58,Antiviral innate immune response receptor RIG-I ~~DEAD box protein 58~~Probable ATP-dependent RNA helicase DDX58 ~~RIG-I-like receptor 1~~RLR-1~~Retinoic acid-inducible gene 1 protein~~RIG-1~~Retinoic acid-inducible gene I protein~~RIG-I,Mus musculus (Mouse),Mus musculus (Mouse),23374343
2805,Q9QZN1,FXL17,MOUSE,Fbxl17,Fbxl17~~Fbl17~~Fbx13~~Fbxo13,F-box/LRR-repeat protein 17 ~~F-box and leucine-rich repeat protein 17~~F-box only protein 13,,,Q9JIF0,ANM1,MOUSE,Prmt1,Prmt1~~Hrmt1l2~~Mrmt1,Protein arginine N-methyltransferase 1 ~~Histone-arginine N-methyltransferase PRMT1,Mus musculus (Mouse),Mus musculus (Mouse),28883095
2806,Q06986,SIAH2,MOUSE,Siah2,Siah2,E3 ubiquitin-protein ligase SIAH2 ~~RING-type E3 ubiquitin transferase SIAH2~~Seven in absentia homolog 2~~Siah-2~~mSiah2,,,Q7TSJ6,LATS2,MOUSE,Lats2,Lats2,Serine/threonine-protein kinase LATS2 ~~Kinase phosphorylated during mitosis protein~~Large tumor suppressor homolog 2~~Serine/threonine-protein kinase kpm,Mus musculus (Mouse),Mus musculus (Mouse),25438054
2807,Q80UW2,FBX2,MOUSE,Fbxo2,Fbxo2~~Fbs1~~Fbx2,F-box only protein 2,,,P15208,INSR,MOUSE,Insr,Insr,Insulin receptor ~~IR ~~CD antigen CD220 ,Mus musculus (Mouse),Mus musculus (Mouse),27932386
2808,Q9DAK3,RHBT1,MOUSE,Rhobtb1,Rhobtb1,Rho-related BTB domain-containing protein 1,,,Q8CG03,PDE5A,MOUSE,Pde5a,Pde5a~~Pde5,cGMP-specific 3',,,
2809,Q7TMY8,HUWE1,MOUSE,Huwe1,Huwe1~~Kiaa0312~~Ureb1,E3 ubiquitin-protein ligase HUWE1 ~~E3Histone~~HECT,,,,,,,,,,,
2810,Q80UW2,FBX2,MOUSE,Fbxo2,Fbxo2~~Fbs1~~Fbx2,F-box only protein 2,,,P35436,NMDE1,MOUSE,Grin2a,Grin2a,Glutamate receptor ionotropic,,,
2811,Q8C863,ITCH,MOUSE,Itch,Itch,E3 ubiquitin-protein ligase Itchy ~~HECT-type E3 ubiquitin transferase Itchy homolog,,,Q9R1E0,FOXO1,MOUSE,Foxo1,Foxo1~~Fkhr~~Foxo1a,Forkhead box protein O1 ~~Forkhead box protein O1A~~Forkhead in rhabdomyosarcoma,Mus musculus (Mouse),Mus musculus (Mouse),24859451
2812,Q3TLR7,DTL,MOUSE,Dtl,Dtl~~Cdt2~~L2dtl~~Ramp,Denticleless protein homolog ~~Lethal2 denticleless protein homolog~~Meth A retinoic acid-regulated nuclear matrix-associated protein~~Meth A RAMP~~Retinoic acid-regulated nuclear matrix-associated protein,,,P97784,CRY1,MOUSE,Cry1,Cry1,Cryptochrome-1,Mus musculus (Mouse),Mus musculus (Mouse),26431207
2813,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,P48432,SOX2,MOUSE,Sox2,Sox2~~Sox-2,Transcription factor SOX-2,Mus musculus (Mouse),Mus musculus (Mouse),25042802
2814,P70196,TRAF6,MOUSE,Traf6,Traf6,TNF receptor-associated factor 6 ~~E3 ubiquitin-protein ligase TRAF6~~RING-type E3 ubiquitin transferase TRAF6,,,Q62210,BIRC2,MOUSE,Birc2,Birc2,Baculoviral IAP repeat-containing protein 2 ~~Cellular inhibitor of apoptosis 1~~C-IAP1~~Inhibitor of apoptosis protein 2~~mIAP2~~RING-type E3 ubiquitin transferase BIRC2,Mus musculus (Mouse),Mus musculus (Mouse),19898473
2815,Q9DBH0,WWP2,MOUSE,Wwp2,Wwp2,NEDD4-like E3 ubiquitin-protein ligase WWP2 ~~HECT-type E3 ubiquitin transferase WWP2~~WW domain-containing protein 2,,,Q62432,SMAD2,MOUSE,Smad2,Smad2~~Madh2~~Madr2,Mothers against decapentaplegic homolog 2 ~~MAD homolog 2~~Mothers against DPP homolog 2~~Mad-related protein 2~~mMad2~~SMAD family member 2~~SMAD 2~~Smad2,Mus musculus (Mouse),Mus musculus (Mouse),31399586
2816,Q8CFI0,NED4L,MOUSE,Nedd4l,Nedd4l~~Kiaa0439~~Nedd4b,E3 ubiquitin-protein ligase NEDD4-like ~~HECT-type E3 ubiquitin transferase NED4L~~NEDD4.2~~Nedd4-2,,,P23818,GRIA1,MOUSE,Gria1,Gria1~~Glur1,Glutamate receptor 1 ~~GluR-1~~AMPA-selective glutamate receptor 1~~GluR-A~~GluR-K1~~Glutamate receptor ionotropic,,,
2817,Q8CFI0,NED4L,MOUSE,Nedd4l,Nedd4l~~Kiaa0439~~Nedd4b,E3 ubiquitin-protein ligase NEDD4-like ~~HECT-type E3 ubiquitin transferase NED4L~~NEDD4.2~~Nedd4-2,,,P63328,PP2BA,MOUSE,Ppp3ca,Ppp3ca~~Calna,Serine/threonine-protein phosphatase 2B catalytic subunit alpha isoform ~~CAM-PRP catalytic subunit~~Calmodulin-dependent calcineurin A subunit alpha isoform~~CNA alpha,Mus musculus (Mouse),Mus musculus (Mouse),31357244
2818,Q7TSG3,FBX5,MOUSE,Fbxo5,Fbxo5~~Emi1,F-box only protein 5 ~~Early mitotic inhibitor 1,,,Q08297,RAD51,MOUSE,Rad51,Rad51~~Rad51a~~Reca,DNA repair protein RAD51 homolog 1 ~~RAD51 homolog A,Mus musculus (Mouse),Mus musculus (Mouse),30554948
2819,Q8BZZ3,WWP1,MOUSE,Wwp1,Wwp1,NEDD4-like E3 ubiquitin-protein ligase WWP1 ~~HECT-type E3 ubiquitin transferase WWP1~~WW domain-containing protein 1,,,P09450,JUNB,MOUSE,Junb,Junb~~Jun-b,Transcription factor jun-B ~~MyD21,Mus musculus (Mouse),Mus musculus (Mouse),21809421
2820,A2AUC9,KLH41,MOUSE,Klhl41,Klhl41~~Kbtbd10,Kelch-like protein 41 ~~Kelch repeat and BTB domain-containing protein 10,,,Q80XB4,NRAP,MOUSE,Nrap,Nrap,Nebulin-related-anchoring protein ~~N-RAP,Mus musculus (Mouse),Mus musculus (Mouse),30986853
2821,Q8R089,FBRS,MOUSE,Fbrs,Fbrs~~Fbs~~Fbs1,Probable fibrosin-1,,,P09055,ITB1,MOUSE,Itgb1,Itgb1,Integrin beta-1 ~~Fibronectin receptor subunit beta~~VLA-4 subunit beta~~CD antigen CD29,Mus musculus (Mouse),Mus musculus (Mouse),15723043
2822,P46935,NEDD4,MOUSE,Nedd4,Nedd4~~Kiaa0093~~Nedd-4~~Nedd4-1~~Nedd4a,E3 ubiquitin-protein ligase NEDD4 ~~HECT-type E3 ubiquitin transferase NEDD4~~Neural precursor cell expressed developmentally down-regulated protein 4~~NEDD-4,,,Q3TTA7,CBLB,MOUSE,Cblb,Cblb,E3 ubiquitin-protein ligase CBL-B ~~Casitas B-lineage lymphoma proto-oncogene b~~RING-type E3 ubiquitin transferase CBL-B~~SH3-binding protein CBL-B~~Signal transduction protein CBL-B,Mus musculus (Mouse),Mus musculus (Mouse),18931680:12907674
2823,P30561,AHR,MOUSE,Ahr,Ahr,Aryl hydrocarbon receptor ~~Ah receptor~~AhR,,,P37238,PPARG,MOUSE,Pparg,Pparg~~Nr1c3,Peroxisome proliferator-activated receptor gamma ~~PPAR-gamma~~Nuclear receptor subfamily 1 group C member 3,Mus musculus (Mouse),Mus musculus (Mouse),31653699
2824,P39429,TRAF2,MOUSE,Traf2,Traf2,TNF receptor-associated factor 2 ~~E3 ubiquitin-protein ligase TRAF2~~RING-type E3 ubiquitin transferase TRAF2,,,Q9DCJ1,LST8,MOUSE,Mlst8,Mlst8~~Gbl~~Lst8,Target of rapamycin complex subunit LST8 ~~TORC subunit LST8~~G protein beta subunit-like~~Protein GbetaL~~Mammalian lethal with SEC13 protein 8~~mLST8,Mus musculus (Mouse),Mus musculus (Mouse),28489822
2825,Q80UW2,FBX2,MOUSE,Fbxo2,Fbxo2~~Fbs1~~Fbx2,F-box only protein 2,,,P56818,BACE1,MOUSE,Bace1,Bace1~~Bace,Beta-secretase 1 ~~Aspartyl protease 2~~ASP2~~Asp 2~~Beta-site amyloid precursor protein cleaving enzyme 1~~Beta-site APP cleaving enzyme 1~~Memapsin-2~~Membrane-associated aspartic protease 2,Mus musculus (Mouse),Mus musculus (Mouse),20854419
2826,Q80UW2,FBX2,MOUSE,Fbxo2,Fbxo2~~Fbs1~~Fbx2,F-box only protein 2,,,P12023,A4,MOUSE,App,App,Amyloid-beta A4 protein ~~ABPP~~APP~~Alzheimer disease amyloid A4 protein homolog~~Amyloid precursor protein~~Amyloid-beta precursor protein~~Amyloidogenic glycoprotein~~AG ,Mus musculus (Mouse),Mus musculus (Mouse),24469452
2827,Q9WVS6,PRKN,MOUSE,Prkn,Prkn~~Park2,E3 ubiquitin-protein ligase parkin ~~Parkin RBR E3 ubiquitin-protein ligase,,,Q60931,VDAC3,MOUSE,Vdac3,Vdac3,Voltage-dependent anion-selective channel protein 3 ~~VDAC-3~~mVDAC3~~Outer mitochondrial membrane protein porin 3,Mus musculus (Mouse),Mus musculus (Mouse),30763678
2828,P23804,MDM2,MOUSE,Mdm2,Mdm2,E3 ubiquitin-protein ligase Mdm2 ~~Double minute 2 protein~~Oncoprotein Mdm2~~RING-type E3 ubiquitin transferase Mdm2~~p53-binding protein Mdm2,,,Q64205,DLX3,MOUSE,Dlx3,Dlx3,Homeobox protein DLX-3,Mus musculus (Mouse),Mus musculus (Mouse),31847675
2829,Q3U487,HECD3,MOUSE,Hectd3,Hectd3,E3 ubiquitin-protein ligase HECTD3 ~~HECT domain-containing protein 3~~HECT-type E3 ubiquitin transferase HECTD3,,,P42227,STAT3,MOUSE,Stat3,Stat3~~Aprf,Signal transducer and activator of transcription 3 ~~Acute-phase response factor,Mus musculus (Mouse),Mus musculus (Mouse),30741923
2830,Q3U487,HECD3,MOUSE,Hectd3,Hectd3,E3 ubiquitin-protein ligase HECTD3 ~~HECT domain-containing protein 3~~HECT-type E3 ubiquitin transferase HECTD3,,,Q2TBA3,MALT1,MOUSE,Malt1,Malt1,Mucosa-associated lymphoid tissue lymphoma translocation protein 1 homolog ~~Paracaspase,Mus musculus (Mouse),Mus musculus (Mouse),30741923
2831,Q8C863,ITCH,MOUSE,Itch,Itch,E3 ubiquitin-protein ligase Itchy ~~HECT-type E3 ubiquitin transferase Itchy homolog,,,P59941,SIR6,MOUSE,Sirt6,Sirt6~~Sir2l6,NAD-dependent protein deacetylase sirtuin-6 ~~Regulatory protein SIR2 homolog 6~~SIR2-like protein 6,Mus musculus (Mouse),Mus musculus (Mouse),25777360
2832,Q8C863,ITCH,MOUSE,Itch,Itch,E3 ubiquitin-protein ligase Itchy ~~HECT-type E3 ubiquitin transferase Itchy homolog,,,Q3U1N2,SRBP2,MOUSE,Srebf2,Srebf2~~Srebp2,Sterol regulatory element-binding protein 2 ~~SREBP-2~~Sterol regulatory element-binding transcription factor 2 ,Mus musculus (Mouse),Mus musculus (Mouse),25777360
2833,Q6ZWS8,SPOP,MOUSE,Spop,Spop~~Pcif1,Speckle-type POZ protein ~~HIB homolog 1~~PDX-1 C-terminal-interacting factor 1,,,Q8BKZ9,ODPX,MOUSE,Pdhx,Pdhx,Pyruvate dehydrogenase protein X component,,,
2834,Q6ZWS8,SPOP,MOUSE,Spop,Spop~~Pcif1,Speckle-type POZ protein ~~HIB homolog 1~~PDX-1 C-terminal-interacting factor 1,,,P01108,MYC,MOUSE,Myc,Myc,Myc proto-oncogene protein ~~Proto-oncogene c-Myc~~Transcription factor p64,Mus musculus (Mouse),Mus musculus (Mouse),28414305
2835,Q5BJ29,FBXL7,MOUSE,Fbxl7,Fbxl7~~Kiaa0840,F-box/LRR-repeat protein 7 ~~F-box and leucine-rich repeat protein 7,,,P97477,AURKA,MOUSE,Aurka,Aurka~~Aik~~Airk~~Ark1~~Aura~~Ayk1~~Btak~~Iak1~~Stk15~~Stk6,Aurora kinase A ~~Aurora 2~~Aurora family kinase 1~~Aurora/IPL1-related kinase 1~~ARK-1~~Aurora-related kinase 1~~Ipl1- and aurora-related kinase 1~~Serine/threonine-protein kinase 6~~Serine/threonine-protein kinase Ayk1~~Serine/threonine-protein kinase aurora-A,Mus musculus (Mouse),Mus musculus (Mouse),22306998
2836,Q3U487,HECD3,MOUSE,Hectd3,Hectd3,E3 ubiquitin-protein ligase HECTD3 ~~HECT domain-containing protein 3~~HECT-type E3 ubiquitin transferase HECTD3,,,Q60803,TRAF3,MOUSE,Traf3,Traf3~~Craf1~~Trafamn,TNF receptor-associated factor 3 ~~CD40 receptor-associated factor 1~~CRAF1~~RING-type E3 ubiquitin transferase TRAF3~~TRAFAMN,Mus musculus (Mouse),Mus musculus (Mouse),29920190
2837,Q8VBV4,FBXW7,MOUSE,Fbxw7,Fbxw7~~Fbw7~~Fbwd6~~Fbxw6,F-box/WD repeat-containing protein 7 ~~F-box and WD-40 domain-containing protein 7~~F-box protein FBW7~~F-box protein Fbxw6~~F-box-WD40 repeat protein 6~~SEL-10,,,O88520,SHOC2,MOUSE,Shoc2,Shoc2,Leucine-rich repeat protein SHOC-2 ~~Protein soc-2 homolog~~Protein sur-8 homolog,Mus musculus (Mouse),Mus musculus (Mouse),30865892
2838,Q9R1A8,COP1,MOUSE,Cop1,Cop1~~Rfwd2~~RNF200,E3 ubiquitin-protein ligase COP1 ~~Constitutive photomorphogenesis protein 1 homolog~~mCOP1~~RING finger and WD repeat domain protein 2~~RING-type E3 ubiquitin transferase RFWD2,,,P53566,CEBPA,MOUSE,Cebpa,Cebpa~~Cebp,CCAAT/enhancer-binding protein alpha ~~C/EBP alpha,Mus musculus (Mouse),Mus musculus (Mouse),23884858
2839,Q4JG03,Q4JG03,MOUSE,Huwe1,Huwe1~~Mule,Mcl-1 ubiquitin ligase,,,Q9Z197,Q9Z197,MOUSE,c-myc,c-myc,C-myc protein ~~Fragment,Mus musculus (Mouse),Mus musculus (Mouse),23699408
